City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
348,Hami,CN,42.8,93.45,13.08,84,0,0.81,clear sky
349,Grindavik,IS,63.8424,-22.4338,30.2,80,75,8.05,broken clouds
350,Bengkulu,ID,-3.8004,102.2655,75.02,94,100,14.56,heavy intensity rain
351,Tera,NE,14.0078,0.7531,69.84,22,0,5.79,clear sky
352,Marzuq,YE,14.4,46.4667,47.82,50,0,4.81,clear sky
353,Zlitan,LY,32.4674,14.5687,62.04,82,100,11.59,overcast clouds
354,Arlit,NE,18.7369,7.3853,66.36,23,0,3.09,clear sky
355,Nigde,TR,37.8333,34.75,46.98,71,100,4.81,light rain
356,Calabozo,VE,8.9242,-67.4293,76.3,63,28,8.3,scattered clouds
357,Klingenthal,DE,50.3667,12.4667,26.01,10,100,8.01,overcast clouds
358,Castelldefels,ES,41.2779,1.9703,39.0,69,0,14.97,clear sky
359,Bojonegoro,ID,-7.1502,111.8817,83.68,77,78,7.54,broken clouds
360,Nouakchott,MR,18.0858,-15.9785,66.2,34,100,17.27,overcast clouds
361,Anadyr,RU,64.75,177.4833,-27.0,68,0,11.18,clear sky
362,Sari,IR,36.5633,53.0601,44.26,60,0,1.52,clear sky
363,Tevriz,RU,57.509,72.4042,-21.33,86,95,6.87,overcast clouds
364,Lao Cai,VN,22.4833,103.95,51.85,46,82,1.79,broken clouds
365,Praia,CV,14.9215,-23.5087,69.8,68,75,19.57,broken clouds
366,Sitka,US,57.0531,-135.33,41.0,81,90,13.8,light rain
367,Parkes,AU,-33.1333,148.1833,88.34,26,70,7.9,broken clouds
368,Diffa,NE,13.3154,12.6113,65.17,30,0,9.42,clear sky
369,Pueblo Nuevo,MX,23.3833,-105.3833,41.77,66,0,2.19,clear sky
370,Olinda,BR,-8.0089,-34.8553,78.8,69,40,4.61,scattered clouds
371,Souillac,MU,-20.5167,57.5167,78.8,94,40,17.27,light rain
372,Flin Flon,CA,54.7682,-101.865,25.75,97,100,6.67,overcast clouds
373,Arcachon,FR,44.5875,-1.0519,37.4,87,90,4.61,overcast clouds
374,Imbituba,BR,-28.24,-48.6703,78.8,89,40,5.75,scattered clouds
375,Fortuna,US,40.5982,-124.1573,57.0,62,1,18.41,clear sky
376,Trincomalee,LK,8.5711,81.2335,78.28,88,100,14.5,moderate rain
377,Akdepe,TM,42.0551,59.3788,28.4,86,90,4.61,overcast clouds
378,Maldonado,UY,-34.6667,-54.9167,68.0,94,20,6.91,moderate rain
379,Teknaf,BD,20.8624,92.3058,71.28,65,100,4.68,overcast clouds
380,Port Keats,AU,-14.25,129.55,91.24,59,100,6.76,overcast clouds
381,Chicama,PE,-7.8447,-79.1469,71.62,74,95,6.46,overcast clouds
382,Marck,FR,50.949,1.9433,48.0,98,100,7.0,light rain
383,Pandamatenga,BW,-18.5278,25.627,67.44,93,96,4.63,light rain
384,Fuzhou,CN,26.0614,119.3061,44.6,36,0,6.71,clear sky
385,Pitimbu,BR,-7.4706,-34.8086,77.0,94,75,8.77,broken clouds
386,Kagoro,NG,9.6,8.3833,64.94,27,0,5.61,clear sky
387,Fairbanks,US,64.8378,-147.7164,19.4,93,75,1.86,broken clouds
388,Bathsheba,BB,13.2167,-59.5167,78.8,78,40,17.27,scattered clouds
389,Tekanto,MX,21.0167,-89.1,71.6,83,90,4.61,overcast clouds
390,Kirovsk,UA,48.6375,38.6428,23.38,97,84,0.76,broken clouds
391,Chara,RU,56.9064,118.2631,-19.05,73,95,0.92,overcast clouds
392,Ayan,RU,56.45,138.1667,-19.8,73,0,6.13,clear sky
393,Masty,BY,53.4122,24.5387,23.22,96,43,10.8,scattered clouds
394,Saint-Augustin,CA,51.226,-58.6502,14.52,86,0,9.35,clear sky
395,Tshikapa,CD,-6.4167,20.8,67.95,92,21,1.03,few clouds
396,Uige,AO,-7.6087,15.0613,61.81,95,11,2.08,few clouds
397,Bayji,IQ,34.9311,43.487,50.76,45,67,4.97,broken clouds
398,Wenling,CN,28.3669,121.36,46.0,59,0,2.3,clear sky
399,Chingirlau,KZ,51.095,54.0814,-9.33,90,0,8.16,clear sky
400,Huarmey,PE,-10.0681,-78.1522,69.58,84,52,6.71,broken clouds
401,Salym,RU,60.0625,71.4789,-26.19,86,0,3.36,clear sky
402,Kuntaur,GM,13.6667,-14.8833,72.05,21,98,11.45,overcast clouds
403,Mbaiki,CF,3.8678,17.9892,67.08,39,0,2.55,clear sky
404,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.8,88,98,0.89,overcast clouds
405,Yabelo,ET,4.8833,38.0833,56.82,59,18,8.55,few clouds
406,Lamesa,US,32.7376,-101.951,27.0,93,1,5.75,clear sky
407,Xining,CN,36.6167,101.7667,12.83,56,0,3.02,clear sky
408,Mount Gambier,AU,-37.8333,140.7667,68.0,42,0,12.66,clear sky
409,Mitsamiouli,KM,-11.3847,43.2844,81.21,78,10,13.44,clear sky
410,Tando Adam,PK,25.7637,68.661,41.0,81,0,5.03,smoke
411,Bilibino,RU,68.0546,166.4372,-25.82,79,1,2.24,clear sky
412,Ribeira Grande,PT,38.5167,-28.7,62.85,87,100,22.06,overcast clouds
413,Nemuro,JP,43.3236,145.575,21.2,63,75,9.8,broken clouds
414,Paratinga,BR,-12.6906,-43.1842,72.1,85,37,2.93,light rain
415,Mecca,SA,21.4267,39.8261,69.48,45,0,7.36,clear sky
416,Sorland,NO,67.667,12.6934,32.49,89,1,23.91,clear sky
417,Fort Nelson,CA,58.8053,-122.7002,21.2,93,75,6.91,broken clouds
418,Grand Gaube,MU,-20.0064,57.6608,80.01,86,100,7.0,light rain
419,Sayat,TM,38.7839,63.8803,21.2,93,0,2.3,clear sky
420,Berkak,NO,62.825,10.0118,17.01,88,100,1.01,snow
421,Olafsvik,IS,64.8945,-23.7142,31.64,92,35,7.81,scattered clouds
422,Kirksville,US,40.1948,-92.5833,35.6,69,1,10.36,clear sky
423,Benoy,TD,8.9833,16.3199,66.25,25,0,4.38,clear sky
424,Fier,AL,40.7239,19.5561,51.75,84,94,5.17,overcast clouds
425,Zhigansk,RU,66.7697,123.3711,-44.16,79,82,10.42,broken clouds
426,Rorvik,NO,64.8621,11.2373,32.52,84,100,17.11,light snow
427,Ravar,IR,31.2656,56.8055,37.06,56,0,1.25,clear sky
428,Pak Phanang,TH,8.3511,100.202,80.6,89,40,2.3,scattered clouds
429,Laguna,US,38.421,-121.4238,52.0,81,1,1.95,haze
430,High Level,CA,58.5169,-117.136,19.4,100,75,7.76,broken clouds
431,Adrar,MR,20.5022,-10.0711,55.17,41,100,10.51,overcast clouds
432,Mikhaylov,RU,54.2292,39.0186,5.56,94,99,4.29,light snow
433,Tezu,IN,27.9167,96.1667,65.64,49,56,1.34,broken clouds
434,Yekaterinovka,RU,52.0508,44.3451,3.87,95,96,5.97,overcast clouds
435,Batuan,PH,9.7808,124.1484,77.0,88,90,17.27,moderate rain
436,Novo Aripuana,BR,-5.1206,-60.3797,74.25,96,74,1.41,broken clouds
437,Wundanyi,KE,-3.4019,38.364,60.26,100,85,3.42,overcast clouds
438,Teguldet,RU,57.3064,88.1667,-25.8,85,0,4.05,clear sky
439,Buchanan,LR,5.8808,-10.0467,75.2,94,40,5.95,scattered clouds
440,Opuwo,NA,-18.0607,13.84,63.84,68,97,4.59,overcast clouds
441,Mogwase,ZA,-25.185,27.2665,70.99,62,75,4.5,broken clouds
442,Ambon,ID,-3.6954,128.1814,86.0,70,40,4.61,scattered clouds
443,Kavieng,PG,-2.5744,150.7967,84.81,72,100,9.86,overcast clouds
444,Ginir,ET,7.1333,40.7,54.0,63,17,0.63,few clouds
445,Ulaangom,MN,49.9811,92.0667,-19.17,83,48,1.3,scattered clouds
446,Aswan,EG,24.0934,32.907,61.36,60,0,9.64,clear sky
447,Sa Kaeo,TH,13.75,102.3333,61.86,47,3,15.88,clear sky
448,Port Lincoln,AU,-34.7333,135.8667,65.98,56,2,12.35,clear sky
449,Pangnirtung,CA,66.1451,-65.7125,-4.7,86,20,2.1,few clouds
450,Rovinj,HR,45.08,13.64,33.8,60,0,6.91,clear sky
451,Lircay,PE,-12.9896,-74.7205,47.7,71,93,6.29,light rain
452,Vestmannaeyjar,IS,63.4427,-20.2734,37.74,78,68,17.31,broken clouds
453,Puerto Escondido,MX,15.85,-97.0667,77.0,78,20,3.96,few clouds
454,Camacha,PT,33.0833,-16.3333,59.0,55,40,12.66,scattered clouds
455,Midland,US,31.9974,-102.0779,30.99,86,1,3.44,clear sky
456,Mahebourg,MU,-20.4081,57.7,78.8,94,40,17.27,light rain
457,Kamaishi,JP,39.2667,141.8833,24.8,86,75,2.3,light rain
458,Asyut,EG,27.181,31.1837,53.6,71,0,5.75,clear sky
459,Tarko-Sale,RU,64.9225,77.785,-13.99,89,100,12.91,overcast clouds
460,Prince Rupert,CA,54.3161,-130.3201,42.8,81,90,16.11,moderate rain
461,Kostomuksha,RU,64.571,30.5767,-4.16,92,97,8.57,overcast clouds
462,Shimoda,JP,34.6667,138.95,46.4,71,75,12.66,light rain
463,Santo Antonio Do Sudoeste,BR,-26.0736,-53.7253,72.63,87,0,2.08,light rain
464,Northam,GB,51.0333,-4.2167,48.99,97,100,17.0,overcast clouds
465,Pyaozerskiy,RU,65.8333,31.1667,-4.86,92,95,7.05,overcast clouds
466,Nabire,ID,-3.3667,135.4833,87.24,62,96,4.7,overcast clouds
467,Dunedin,NZ,-45.8742,170.5036,64.54,69,0,10.6,clear sky
468,Muborak,UZ,39.2553,65.1528,31.51,90,11,8.52,few clouds
469,Barstow,US,34.8986,-117.0228,51.8,24,1,5.75,clear sky
470,Shediac,CA,46.2198,-64.5411,26.01,74,90,9.22,overcast clouds
471,Asau,RO,46.4333,26.4,30.2,100,90,8.05,light snow
472,Port Hardy,CA,50.6996,-127.4199,48.2,76,90,20.71,overcast clouds
473,Martapura,ID,-3.4167,114.85,77.0,94,20,2.3,few clouds
474,Ilulissat,GL,69.2167,-51.1,24.8,86,90,3.44,overcast clouds
475,Boca Do Acre,BR,-8.7522,-67.3978,74.98,94,95,2.98,overcast clouds
476,Roald,NO,62.5833,6.1333,32.0,74,40,13.8,light snow
477,Bhan,PK,26.5583,67.7214,47.52,44,0,0.94,clear sky
478,Yamada,JP,39.4667,141.95,35.01,88,100,2.39,light snow
479,Qandala,SO,11.472,49.8728,70.61,58,0,6.89,clear sky
480,Ust-Nera,RU,64.5667,143.2,-30.26,75,75,1.99,broken clouds
481,Andenes,NO,69.3143,16.1194,28.4,64,0,22.7,clear sky
482,San Carlos De Bariloche,AR,-41.1456,-71.3082,44.6,42,0,11.5,clear sky
483,Araouane,ML,18.9048,-3.5265,61.84,30,0,12.73,clear sky
484,Lashio,MM,22.9333,97.75,63.99,85,34,1.16,scattered clouds
485,Sept-Iles,CA,50.2001,-66.3821,19.4,73,100,5.75,overcast clouds
486,Soe,ID,-9.8607,124.284,82.13,66,0,2.66,clear sky
487,Parati,BR,-23.2178,-44.7131,76.17,85,100,1.99,overcast clouds
488,Kemin,KG,42.7846,75.6892,31.03,62,26,8.03,scattered clouds
489,Russell,US,32.3502,-85.1999,46.4,87,90,6.91,overcast clouds
490,Viedma,AR,-40.8135,-62.9967,57.9,36,0,5.26,clear sky
491,Primero De Enero,CU,21.9469,-78.4283,75.2,94,40,9.22,scattered clouds
492,Vila,PT,42.0304,-8.1588,30.0,87,2,1.01,clear sky
493,Saint-Marc-Des-Carrieres,CA,46.6834,-72.0491,24.01,93,90,1.74,light snow
494,Mirante Do Paranapanema,BR,-22.2919,-51.9064,80.6,69,0,1.14,clear sky
495,Kangaatsiaq,GL,68.3065,-53.4641,15.94,96,100,6.2,overcast clouds
496,Kaeo,NZ,-35.1,173.7833,77.0,60,20,10.0,few clouds
497,Linkoping,SE,58.4109,15.6216,35.6,93,90,8.05,light rain
498,Kieta,PG,-6.2167,155.6333,81.55,74,100,1.57,light rain
499,San Quintin,MX,30.4833,-115.95,58.96,53,0,3.42,clear sky
500,Iskateley,RU,67.6803,53.1512,-10.86,85,77,5.41,broken clouds
501,Nelson Bay,AU,-32.7167,152.15,89.01,51,0,6.91,clear sky
502,Derzhavinsk,KZ,51.1,66.3167,14.38,96,100,11.18,light snow
503,Eidsvag,NO,62.7767,8.0668,26.6,74,90,1.14,light snow
504,Tahoua,NE,14.8888,5.2692,71.6,17,1,4.61,clear sky
505,Vao,NC,-22.6667,167.4833,78.21,85,91,18.7,light rain
506,Aranjuez,ES,40.0311,-3.6025,26.01,100,0,1.14,clear sky
507,Kibaya,TZ,-5.3,36.5667,58.66,100,90,2.57,overcast clouds
508,Nara,JP,34.6851,135.8049,37.0,93,75,3.44,mist
509,Douglas,US,41.3,-96.167,37.4,86,1,7.45,clear sky
510,Ondjiva,AO,-17.0667,15.7333,68.99,58,100,4.43,overcast clouds
511,Nipawin,CA,53.3668,-104.0009,24.8,80,90,9.22,overcast clouds
512,Muros,ES,42.7762,-9.0603,39.0,92,1,6.35,clear sky
513,Magan,ES,39.9683,-3.931,28.99,93,0,1.14,clear sky
514,Caetes,BR,-8.7731,-36.6225,67.55,94,100,7.61,overcast clouds
515,Guican,CO,6.4618,-72.4113,45.59,81,42,4.88,scattered clouds
516,Juan Diaz,PA,8.4667,-80.2833,78.8,83,40,6.91,scattered clouds
517,Eureka,US,40.8021,-124.1637,57.0,60,100,3.0,overcast clouds
518,Mozarlandia,BR,-14.7447,-50.5706,76.35,82,100,3.11,overcast clouds
519,Moranbah,AU,-22.0016,148.0466,83.17,60,90,16.04,overcast clouds
520,San Jeronimo,PE,-11.9472,-75.2829,51.08,73,98,2.71,light rain
521,Sivaki,RU,52.6333,126.75,-18.4,86,100,6.87,overcast clouds
522,Sillod,IN,20.3,75.65,64.4,82,89,3.91,haze
523,Kirillov,RU,59.863,38.3813,-17.81,88,5,4.74,clear sky
524,Sur,OM,22.5667,59.5289,65.89,49,0,11.95,clear sky
525,Almaznyy,RU,48.0448,40.045,30.2,100,90,6.71,mist
526,Isangel,VU,-19.55,169.2667,86.0,84,90,5.75,overcast clouds
527,Lenine,UA,45.2986,35.7771,33.87,89,97,9.69,overcast clouds
528,Khao Wong,TH,16.7001,104.0902,55.4,58,0,8.05,clear sky
529,Champerico,GT,14.3,-91.9167,69.01,95,0,1.01,clear sky
530,Bafoulabe,ML,13.8065,-10.8321,71.51,22,0,5.88,clear sky
531,Samarai,PG,-10.6167,150.6667,87.19,67,57,8.5,broken clouds
532,Surok,RU,56.4469,48.1214,-5.8,84,40,3.74,light snow
533,Kenora,CA,49.8167,-94.4337,19.4,93,90,9.22,fog
534,Bereda,ES,43.2686,-7.5406,28.99,99,16,1.01,few clouds
535,Rasmiresti,RO,43.9833,25.55,35.01,91,100,11.43,light rain
536,Zhanaozen,KZ,43.3,52.8,28.24,95,98,2.86,overcast clouds
537,Iqaluit,CA,63.7506,-68.5145,5.0,78,90,2.3,light snow
538,La Ronge,CA,55.1001,-105.2842,26.6,80,99,3.44,overcast clouds
539,Tilichiki,RU,60.4667,166.1,-17.99,86,94,11.05,overcast clouds
540,Ous,RU,60.9058,61.5186,-26.81,86,36,3.2,scattered clouds
541,Kosh-Agach,RU,50.0,88.6667,-0.51,88,92,0.34,overcast clouds
542,Lundazi,ZM,-12.2929,33.1782,62.73,95,75,2.42,broken clouds
543,Villa Del Rosario,CO,7.8339,-72.4742,69.62,80,28,3.47,scattered clouds
544,Vodyane,UA,47.4875,34.4924,29.25,95,50,5.95,scattered clouds
545,Naivasha,KE,-0.7167,36.4359,57.0,90,17,3.0,few clouds
546,Dusti,TJ,37.3481,68.664,28.4,93,90,4.47,mist
547,Peniche,PT,39.3558,-9.3811,41.0,53,0,1.99,clear sky
548,Wynyard,AU,-41.0,145.7167,69.01,50,0,11.99,clear sky
549,Isla Mujeres,MX,21.2311,-86.731,75.99,88,90,5.75,moderate rain
550,Los Llanos De Aridane,ES,28.6585,-17.9182,60.8,67,90,10.36,overcast clouds
551,Dwarka,IN,22.2394,68.9678,67.14,43,48,16.37,scattered clouds
552,Tonj,SS,7.2737,28.6822,68.29,26,0,5.39,clear sky
553,Doha,QA,25.2867,51.5333,60.8,77,0,9.22,clear sky
554,Plettenberg Bay,ZA,-34.0527,23.3716,68.61,91,59,7.18,broken clouds
555,Xicotencatl,MX,23.0167,-98.8833,51.01,64,99,10.0,overcast clouds
556,Ruwi,OM,23.5996,58.5507,53.6,66,0,4.61,clear sky
557,Sid,RS,45.1283,19.2264,30.99,93,90,2.3,mist
558,Westport,US,41.1415,-73.3579,32.0,64,1,6.04,clear sky
559,Staraya Mayna,RU,54.6,48.95,-18.4,76,71,5.41,broken clouds
560,Serenje,ZM,-13.2325,30.2352,59.88,98,12,1.45,few clouds
561,Sioux Lookout,CA,50.1001,-91.917,23.0,86,90,4.61,overcast clouds
562,Clonakilty,IE,51.6231,-8.8706,50.0,93,75,11.5,broken clouds
563,Port-Cartier,CA,50.0334,-66.8654,19.4,73,100,5.75,overcast clouds
564,Tomatlan,MX,19.9333,-105.25,62.89,81,0,1.01,clear sky
565,Jiuquan,CN,39.7432,98.5174,16.72,76,69,4.72,broken clouds
566,Vostok,RU,46.4856,135.8833,8.08,84,92,2.26,overcast clouds
567,Macapa,BR,0.0389,-51.0664,78.8,94,20,3.44,few clouds
568,Aquiraz,BR,-3.9014,-38.3911,80.6,78,40,8.05,scattered clouds
569,Ilheus,BR,-14.7889,-39.0494,78.8,94,40,4.61,scattered clouds
570,Deputatskiy,RU,69.3,139.9,-39.77,79,0,1.7,clear sky
571,Trinidad,BO,-14.8333,-64.9,78.22,87,90,3.51,overcast clouds
